,is_weekend,is_holiday,is_summer,is_monsoon,lag_1,lag_2,lag_7,rolling_mean_3,rolling_mean_7,rolling_std_7,roll_mean_7,roll_mean_14,day_of_week,month,day
822,0,0,0,0,7923.5,9933.0,7670.5,9461.333333333334,8577.714285714286,1171.2829453617455,8577.714285714286,8357.464285714286,1,3,7
823,0,0,0,0,7540.0,7923.5,7682.5,8465.5,8559.07142857143,1189.0334109607682,8559.07142857143,8365.142857142857,2,3,8
824,0,1,0,0,10062.5,7540.0,8454.0,8508.666666666666,8899.07142857143,1235.9559535224873,8899.07142857143,8559.142857142857,2,3,8
825,0,0,0,0,10062.5,10062.5,7853.0,9221.666666666666,9128.857142857143,1287.8528550228666,9128.857142857143,8731.82142857143,3,3,9
826,0,0,0,0,8016.5,10062.5,10527.5,9380.5,9152.214285714286,1262.0814770695185,9152.214285714286,8776.07142857143,4,3,10
827,1,0,0,0,8288.5,8016.5,9933.0,8789.166666666666,8832.357142857143,1132.5141174354228,8832.357142857143,8637.17857142857,5,3,11
828,1,0,0,0,10242.5,8288.5,7923.5,8849.166666666666,8876.57142857143,1187.359340040332,8876.57142857143,8684.464285714286,6,3,12
829,0,0,0,0,10117.5,10242.5,7540.0,9549.5,9190.0,1183.4152201714353,9190.0,8883.857142857143,0,3,13
830,0,0,0,0,7400.0,10117.5,10062.5,9253.333333333334,9170.0,1216.6641210019327,9170.0,8864.535714285714,1,3,14
831,0,0,0,0,7610.5,7400.0,10062.5,8376.0,8819.714285714286,1268.740381150518,8819.714285714286,8859.392857142857,2,3,15
832,0,0,0,0,7303.0,7610.5,8016.5,7437.833333333333,8425.5,1246.7480699804748,8425.5,8777.17857142857,3,3,16
833,0,0,0,0,7559.5,7303.0,8288.5,7491.0,8360.214285714286,1283.1682098469944,8360.214285714286,8756.214285714286,4,3,17
834,1,0,0,0,7398.0,7559.5,10242.5,7420.166666666667,8233.0,1334.5756504097833,8233.0,8532.67857142857,5,3,18
835,1,0,0,0,9943.5,7398.0,10117.5,8300.333333333334,8190.285714285715,1262.3722000379282,8190.285714285715,8533.42857142857,6,3,19
836,0,0,0,0,10088.0,9943.5,7400.0,9143.166666666666,8186.071428571428,1254.8932035758978,8186.071428571428,8688.035714285714,0,3,20
837,0,0,0,0,7906.0,10088.0,7610.5,9312.5,8258.357142857143,1216.0384353261647,8258.357142857143,8714.17857142857,1,3,21
838,0,0,0,0,8022.0,7906.0,7303.0,8672.0,8317.142857142857,1189.1490204584018,8317.142857142857,8568.42857142857,2,3,22
839,0,0,0,0,7475.0,8022.0,7559.5,7801.0,8341.714285714286,1166.2578994781868,8341.714285714286,8383.607142857143,3,3,23
840,0,0,0,0,7618.0,7475.0,7398.0,7705.0,8350.07142857143,1159.9108596702538,8350.07142857143,8355.142857142857,4,3,24
841,1,0,0,0,7393.5,7618.0,9943.5,7495.5,8349.42857142857,1160.527553477722,8349.42857142857,8291.214285714286,5,3,25
842,1,0,0,0,10006.5,7393.5,10088.0,8339.333333333334,8358.42857142857,1175.1028475758994,8358.42857142857,8274.357142857143,6,3,26
843,0,0,0,0,10229.0,10006.5,7906.0,9209.666666666666,8378.57142857143,1210.3704814563962,8378.57142857143,8282.32142857143,0,3,27
844,0,0,0,0,7420.5,10229.0,8022.0,9218.666666666666,8309.214285714286,1255.04876588997,8309.214285714286,8283.785714285714,1,3,28
845,0,0,0,0,7403.5,7420.5,7475.0,8351.0,8220.857142857143,1299.6192940718588,8220.857142857143,8269.0,2,3,29
846,0,0,0,0,7620.5,7403.5,7618.0,7481.5,8241.642857142857,1286.8024555167112,8241.642857142857,8291.67857142857,3,3,30
847,0,0,0,0,7889.0,7620.5,7393.5,7637.666666666667,8280.357142857143,1268.8642137191723,8280.357142857143,8315.214285714286,4,3,31
848,1,0,1,0,7698.5,7889.0,10006.5,7736.0,8323.92857142857,1238.2010616404962,8323.92857142857,8336.67857142857,5,4,1
849,1,0,1,0,9791.5,7698.5,10229.0,8459.666666666666,8293.214285714286,1191.285505142212,8293.214285714286,8325.82142857143,6,4,2
850,0,0,1,0,10535.0,9791.5,7420.5,9341.666666666666,8336.92857142857,1276.7097826239337,8336.92857142857,8357.75,0,4,3
851,0,1,1,0,7483.5,10535.0,7403.5,9270.0,8345.92857142857,1269.3738098163412,8345.92857142857,8327.57142857143,1,4,4
852,0,0,1,0,12369.0,7483.5,7620.5,10129.166666666666,9055.285714285714,1890.43550663914,9055.285714285714,8638.07142857143,1,4,4
853,0,0,1,0,12369.0,12369.0,7889.0,10740.5,9733.642857142857,2126.945848595413,9733.642857142857,8987.642857142857,2,4,5
854,0,0,1,0,8031.0,12369.0,7698.5,10923.0,9753.92857142857,2107.004062418423,9753.92857142857,9017.142857142857,3,4,6
855,0,0,1,0,8566.0,8031.0,9791.5,9655.333333333334,9877.857142857143,1988.117885385724,9877.857142857143,9100.892857142857,4,4,7
856,1,0,1,0,7909.0,8566.0,10535.0,8168.666666666667,9608.92857142857,2124.396354037478,9608.92857142857,8951.07142857143,5,4,8
857,1,0,1,0,10573.0,7909.0,7483.5,9016.0,9614.357142857143,2127.203890758301,9614.357142857143,8975.642857142857,6,4,9
858,0,0,1,0,9587.5,10573.0,12369.0,9356.5,9914.92857142857,1913.885455223069,9914.92857142857,9130.42857142857,0,4,10
859,0,0,1,0,8290.0,9587.5,12369.0,9483.5,9332.214285714286,1644.1198216965008,9332.214285714286,9193.75,1,4,11
860,0,0,1,0,8284.0,8290.0,8031.0,8720.5,8748.642857142857,975.6686901080751,8748.642857142857,9241.142857142857,2,4,12
861,0,0,1,0,7776.0,8284.0,8566.0,8116.666666666667,8712.214285714286,1011.048130124691,8712.214285714286,9233.07142857143,3,4,13
862,0,1,1,0,8134.0,7776.0,7909.0,8064.666666666667,8650.5,1034.3760196369885,8650.5,9264.17857142857,4,4,14
863,0,0,1,0,12216.0,8134.0,10573.0,9375.333333333334,9265.785714285714,1629.546712461882,9265.785714285714,9437.357142857143,4,4,14
864,1,0,1,0,12216.0,12216.0,9587.5,10855.333333333334,9500.5,1938.2919671711227,9500.5,9557.42857142857,5,4,15
865,1,0,1,0,10843.5,12216.0,8290.0,11758.5,9679.92857142857,2004.6850215718166,9679.92857142857,9797.42857142857,6,4,16
866,0,0,1,0,10371.0,10843.5,8284.0,11143.5,9977.214285714286,1916.5767629018571,9977.214285714286,9654.714285714286,0,4,17
867,0,0,1,0,8153.5,10371.0,7776.0,9789.333333333334,9958.57142857143,1936.3249216960144,9958.57142857143,9353.607142857143,1,4,18
868,0,0,1,0,8330.5,8153.5,8134.0,8951.666666666666,10037.785714285714,1841.159029369462,10037.785714285714,9375.0,2,4,19
869,0,0,1,0,8070.0,8330.5,12216.0,8184.666666666667,10028.642857142857,1852.3136369211172,10028.642857142857,9339.57142857143,3,4,20
870,0,0,1,0,8005.5,8070.0,12216.0,8135.333333333333,9427.142857142857,1701.095473371177,9427.142857142857,9346.464285714286,4,4,21
871,1,0,1,0,8173.5,8005.5,10843.5,8083.0,8849.642857142857,1212.5529099894493,8849.642857142857,9175.07142857143,5,4,22
872,1,0,1,0,10465.5,8173.5,10371.0,8881.5,8795.642857142857,1113.3151213937044,8795.642857142857,9237.785714285714,6,4,23
873,0,0,1,0,10801.0,10465.5,8153.5,9813.333333333334,8857.07142857143,1221.345993449177,8857.07142857143,9417.142857142857,0,4,24
874,0,0,1,0,8277.5,10801.0,8330.5,9848.0,8874.785714285714,1210.2899052549258,8874.785714285714,9416.67857142857,1,4,25
875,0,0,1,0,8587.5,8277.5,8070.0,9222.0,8911.5,1194.8263820879615,8911.5,9474.642857142857,2,4,26
876,0,0,1,0,8431.5,8587.5,8005.5,8432.166666666666,8963.142857142857,1159.6888488687614,8963.142857142857,9495.892857142857,3,4,27
877,0,0,1,0,8176.0,8431.5,8173.5,8398.333333333334,8987.5,1137.8071380218228,8987.5,9207.32142857143,4,4,28
878,1,0,1,0,8331.5,8176.0,10465.5,8313.0,9010.07142857143,1120.4020271228676,9010.07142857143,8929.857142857143,5,4,29
879,1,0,1,0,10769.5,8331.5,10801.0,9092.333333333334,9053.5,1189.9522749533899,9053.5,8924.57142857143,6,4,30
880,0,0,1,0,10486.0,10769.5,8277.5,9862.333333333334,9008.5,1116.5455282552277,9008.5,8932.785714285714,0,5,1
881,0,0,1,0,7979.5,10486.0,8587.5,9745.0,8965.92857142857,1154.1112897150326,8965.92857142857,8920.357142857143,1,5,2
882,0,0,1,0,8138.0,7979.5,8431.5,8867.833333333334,8901.714285714286,1190.6042183538486,8901.714285714286,8906.607142857143,2,5,3
883,0,0,1,0,7634.5,8138.0,8176.0,7917.333333333333,8787.857142857143,1277.968234943216,8787.857142857143,8875.5,3,5,4
884,0,0,1,0,8615.0,7634.5,8331.5,8129.166666666667,8850.57142857143,1253.4748843572245,8850.57142857143,8919.035714285714,4,5,5
885,1,0,1,0,8485.0,8615.0,10769.5,8244.833333333334,8872.5,1244.188959389505,8872.5,8941.285714285714,5,5,6
886,1,0,1,0,10328.0,8485.0,10486.0,9142.666666666666,8809.42857142857,1138.7172764625795,8809.42857142857,8931.464285714286,6,5,7
887,0,0,1,0,10564.0,10328.0,7979.5,9792.333333333334,8820.57142857143,1158.074710765396,8820.57142857143,8914.535714285714,0,5,8
888,0,0,1,0,8929.5,10564.0,8138.0,9940.5,8956.285714285714,1097.1446219294187,8956.285714285714,8961.107142857143,1,5,9
889,0,0,1,0,7597.5,8929.5,7634.5,9030.333333333334,8879.07142857143,1180.206953199745,8879.07142857143,8890.392857142857,2,5,10
890,0,0,1,0,8424.0,7597.5,8615.0,8317.0,8991.857142857143,1074.4315052733177,8991.857142857143,8889.857142857143,3,5,11
891,0,0,1,0,8948.5,8424.0,8485.0,8323.333333333334,9039.5,1062.260796603207,9039.5,8945.035714285714,4,5,12
892,1,0,1,0,7720.5,8948.5,10328.0,8364.333333333334,8930.285714285714,1163.2701340453903,8930.285714285714,8901.392857142857,5,5,13
893,1,0,1,0,10739.5,7720.5,10564.0,9136.166666666666,8989.07142857143,1252.6402259684796,8989.07142857143,8899.25,6,5,14
894,0,0,1,0,10388.5,10739.5,8929.5,9616.166666666666,8964.0,1217.1171882773149,8964.0,8892.285714285714,0,5,15
895,0,0,1,0,8301.5,10388.5,7597.5,9809.833333333334,8874.285714285714,1242.9548750572746,8874.285714285714,8915.285714285714,1,5,16
896,0,0,1,0,8339.5,8301.5,8424.0,9009.833333333334,8980.285714285714,1143.5895919262216,8980.285714285714,8929.67857142857,2,5,17
897,0,0,1,0,8579.5,8339.5,8948.5,8406.833333333334,9002.5,1132.4386664775323,9002.5,8997.17857142857,3,5,18
898,0,0,1,0,8460.0,8579.5,7720.5,8459.666666666666,8932.714285714286,1151.217031997868,8932.714285714286,8986.107142857143,4,5,19
899,1,0,1,0,8527.0,8460.0,10739.5,8522.166666666666,9047.92857142857,1045.1494481880086,9047.92857142857,8989.107142857143,5,5,20
900,1,0,1,0,10525.5,8527.0,10388.5,9170.833333333334,9017.357142857143,989.0471304192512,9017.357142857143,9003.214285714286,6,5,21
901,0,0,1,0,10960.0,10525.5,8301.5,10004.166666666666,9099.0,1134.0528353359095,9099.0,9031.5,0,5,22
902,0,0,1,0,8072.0,10960.0,8339.5,9852.5,9066.214285714286,1163.876670769711,9066.214285714286,8970.25,1,5,23
903,0,0,1,0,8511.0,8072.0,8579.5,9181.0,9090.714285714286,1147.7224496491535,9090.714285714286,9035.5,2,5,24
904,0,0,1,0,8696.0,8511.0,8460.0,8426.333333333334,9107.357142857143,1139.8919069472738,9107.357142857143,9054.92857142857,3,5,25
905,0,0,1,0,8339.0,8696.0,8527.0,8515.333333333334,9090.07142857143,1152.1958177241552,9090.07142857143,9011.392857142857,4,5,26
906,1,0,1,0,8637.5,8339.0,10525.5,8557.5,9105.857142857143,1143.9229546567194,9105.857142857143,9076.892857142857,5,5,27
907,1,0,1,0,10780.5,8637.5,10960.0,9252.333333333334,9142.285714285714,1199.3826139985474,9142.285714285714,9079.82142857143,6,5,28
908,0,0,1,0,10492.5,10780.5,8072.0,9970.166666666666,9075.5,1089.2568567606454,9075.5,9087.25,0,5,29
